system:index,MAP,MAT,areaHa,aspect,class,elev,lat,long,precip,precip_drymo,precip_wetmo,sharedlat,sharedlong,slope,soil,.geo
6480,1197.0,224.0,13.006318577054282,70.58392889162118,2.0,674.291708291708,-19.01982963079182,-44.74479076406528,1190.1502990722656,8.0,262.0,-19.066712207653286,-44.74457237520871,2.119290965444812,RLd3,
499,1196.351650960192,224.0,14.024073201085338,83.28162461129445,10.0,684.8300614807607,-19.025664141083688,-44.74651514803527,1190.1502990722656,8.0,261.3516509601919,-19.066712207653286,-44.74457237520871,2.059605478671636,RLd3,
500,1195.212794227713,224.85583577909895,39.59399446517817,176.57416766879993,1.0,674.8675502257954,-19.039296252556802,-44.74739582079554,1188.9245413318854,8.0,260.05091117035164,-19.066712207653286,-44.74457237520871,2.4897614222162394,RLd3,
6444,1197.8412785138644,224.0,12.162594443014125,286.8423166234121,2.0,683.5114328643624,-19.024744519210888,-44.7542721674105,1166.0738983154297,8.0,262.0,-19.066712207653286,-44.74457237520871,2.4773391613167597,RLd3,
501,1206.1432723045646,223.04227211082068,27.497009773703873,91.69944541315513,8.0,696.23224837741,-19.05011848148251,-44.75859375762156,1169.0513885085659,8.363266492298749,260.594461396881,-19.066712207653286,-44.74457237520871,1.8883560980335174,LVAd10,
502,1215.0,221.0,22.187903599792012,267.9056714178545,1.0,727.562460615154,-19.06289197914418,-44.73864490057029,1185.0882110595703,9.0,260.0,-19.066712207653286,-44.74457237520871,1.7523180795198796,LVAd10,
503,1213.0,221.0,10.999291871317881,118.8835956416465,1.0,723.475877723971,-19.06301967424453,-44.72736586568187,1185.0882110595703,9.0,260.0,-19.066712207653286,-44.74457237520871,2.0252421307506054,LVAd10,
504,1207.2866029716097,222.62618189028086,26.869620987415086,125.63314621361381,8.0,711.088925238856,-19.061047516996208,-44.723422703718946,1185.0882110595703,9.0,259.20866946726653,-19.066712207653286,-44.74457237520871,3.113969540379443,LVAd10,
505,1202.1345563277848,222.8587865686118,32.975554909477694,295.3622919023761,1.0,702.8524426216262,-19.048401360625764,-44.720376610103195,1189.4231915337537,8.143637869726847,260.0,-19.066712207653286,-44.74457237520871,2.7681226765799276,RLd3,
506,1200.5491247596883,223.09017504806232,16.45427992994505,310.3177375290905,8.0,673.8617221491454,-19.04383685744572,-44.723357992721205,1190.1502990722656,8.0,260.0,-19.066712207653286,-44.74457237520871,3.4683800465445724,LVAd10,
507,1191.2363636363639,224.4727491258742,15.236398572763102,112.23000437062942,8.0,650.0439903846154,-19.039840720370417,-44.70846280742819,1190.1502990722656,8.0,259.9816433566434,-19.066712207653286,-44.74457237520871,3.382823426573428,RLd3,
508,1209.0,222.0,13.384128042591863,301.1892120518499,1.0,720.3573507824744,-19.054229513445154,-44.72059174604318,1185.0882110595703,9.0,260.0,-19.066712207653286,-44.74457237520871,1.8721916751673182,LVAd10,
6549,1215.4744329104187,221.25067281814685,9.513570444786144,221.7288805005067,2.0,727.3507392261716,-19.08457037074776,-44.71809548515935,1185.0882110595703,9.0,258.9884659746251,-19.078898057766207,-44.71172742598727,3.6813812869176155,CXbd21,
509,1224.1413896107044,220.99116011365575,27.439369282404364,71.58128324064405,1.0,740.5524686111181,-19.13943731855503,-44.714303059996276,1172.8377685546875,10.0,257.1524394686353,-19.14853550345035,-44.71865187103617,2.6890497122179853,LVAd10,
6519,1205.0,225.0,13.299209286462006,72.04325839883843,2.0,677.8537775997597,-19.11929982700302,-44.72925521705588,1172.8377685546875,9.0,257.0,-19.066712207653286,-44.74457237520871,4.606669003154258,LVAd10,
6464,1221.0211215472168,221.8980012029796,28.78797090569177,74.11371628186738,2.0,722.6164229861656,-19.109153451963458,-44.74808491076497,1173.9669333378388,9.06792208393097,258.42071901170607,-19.066712207653286,-44.74457237520871,2.2120945727108685,LVAd10,
6448,1211.8269049858889,224.0,9.552746354455282,94.51614926309185,2.0,673.1694366049962,-19.128633943164452,-44.75082421814464,1179.5792754236973,9.0,257.0,-19.066712207653286,-44.74457237520871,1.6454478938016095,LVAd10,
510,1221.9237424582889,222.68640634123042,18.808230671644715,111.50885542914773,1.0,724.7326031953856,-19.126979390396432,-44.76438335446448,1183.9081420898438,10.0,258.07061342203514,-19.066712207653286,-44.74457237520871,1.6250641377235966,LVAd10,
6427,1212.3255844472355,222.9069758722185,17.765446235004255,305.8832792786037,2.0,712.306068502653,-19.072271438775253,-44.76112405339724,1171.9573516845703,9.0,260.0,-19.066712207653286,-44.74457237520871,2.843909937946419,LVAd10,
6305,1217.595535754199,223.20223212290097,22.33530876330165,249.2334937640626,2.0,696.9573095319699,-19.119973136514943,-44.807059674132624,1159.6158599853516,10.0,258.0,-19.11867866427241,-44.803652107530155,2.2415997377479107,LVAd10,
6256,1211.502614164478,225.0,26.349592660611023,157.20569812083255,2.0,675.8326177005458,-19.111365394917733,-44.8251182504474,1159.6158599853516,9.0,258.0,-19.130038433716216,-44.8368626750017,3.147984441301272,LVAd10,
6190,1220.6170789994317,223.1911911617794,33.990965512326945,85.20132808368106,2.0,720.5865017335614,-19.109262552903633,-44.842303552768826,1159.6158599853516,10.0,258.2134825958358,-19.130038433716216,-44.8368626750017,2.18254294724883,LVAd10,
6157,1217.8005662413702,223.25451292893158,45.02017736705766,152.64275787637322,2.0,694.9733289965851,-19.091749436798523,-44.842140624907486,1185.5551300048828,9.0,259.0,-19.066742119355617,-44.840784614112344,2.723303123937374,LVAd10,
511,1225.0140521354588,221.17022576515768,11.447910973145477,266.47241941114856,1.0,758.0354358198533,-19.066307355133933,-44.8441734639481,1185.5551300048828,9.0,261.0266495985104,-19.066742119355617,-44.840784614112344,2.667229139997672,LVAd10,
6248,1217.7658688865777,222.2607660289766,16.638834397562277,103.55344993196192,2.0,733.187585047626,-19.05817200535059,-44.821794176584184,1185.5551300048828,9.0,260.62835187705156,-19.066742119355617,-44.840784614112344,6.402985671976306,RLd3,
512,1234.5126118595733,219.09811682564646,27.067890036204865,258.81631674697616,1.0,782.3607901465243,-19.05622014938387,-44.831124058546116,1185.5551300048828,9.0,262.0,-19.066742119355617,-44.840784614112344,1.117698397089193,LVAd10,
513,1230.0,220.0,25.058083476826166,298.2943069537348,1.0,767.6515685466178,-19.053373927608583,-44.83715239410983,1185.5551300048828,9.0,262.0,-19.066742119355617,-44.840784614112344,2.0301341808848754,LVAd10,
6159,1223.6565225153477,221.25314143675257,24.24894778860736,242.5648680939892,2.0,725.5965090569509,-19.048381078848067,-44.842892018740535,1187.7684537691468,9.0,261.37342928162394,-19.066742119355617,-44.840784614112344,3.269415109109137,LVAd10,
6144,1218.071320972693,221.260570160039,29.415795412828597,292.7111030569368,2.0,738.5945453103942,-18.996520652084723,-44.84898118138276,1208.6122005334894,8.0,264.0,-18.998490560642768,-44.84186646751064,3.627243999954696,RLd3,
6186,1221.617870746571,220.57848527171132,52.50576249081795,183.3864588623666,2.0,763.6735970035542,-19.00442594327619,-44.8414922448667,1189.1305197650354,8.0,263.99903504316933,-18.998490560642768,-44.84186646751064,2.0488509395632284,RLd3,
6371,1198.999342998555,224.79096404012083,30.38501376595101,318.58538828785436,2.0,688.2344071656962,-19.029571173016688,-44.779674060009704,1166.0738983154297,8.041807191975822,261.0428145941923,-19.066712207653286,-44.74457237520871,6.063181638999608,RLd3,
5906,1220.5316540596946,222.95573275701477,17.87354963071266,330.7910347654362,2.0,740.2198829973547,-19.00578385875647,-44.923653675176936,1163.8472442626953,8.0,263.0,-19.027777103784846,-44.92524028066294,2.2224727055930247,CXbd21,
6145,1222.8091233361367,221.88733578864955,34.453436005825594,262.67001130992105,2.0,736.2492242554302,-19.058999470961982,-44.85023798130961,1180.9433169594345,9.0,260.9662732360876,-19.066742119355617,-44.840784614112344,2.210867190596333,LVAd10,
6131,1224.7693731100783,222.0,7.3743728367997,109.45470957259559,2.0,738.5931759714764,-19.06872064192906,-44.85448147466754,1176.5168151855469,9.0,260.1153134449609,-19.066742119355617,-44.840784614112344,2.7316423703569983,LVAd10,
6022,1211.0258490955766,225.00271474519755,11.257264422635417,180.8262858154564,2.0,668.7409188822332,-19.076735600581284,-44.88841714335465,1176.5168151855469,9.0,258.0097671810912,-19.091221901886748,-44.888402877214496,1.7663843725102535,LVAd10,
514,1220.7098039846276,223.61452990078632,20.694527766776726,119.93773818520957,1.0,721.2468764572517,-19.08664087336529,-44.89092435201697,1176.5168151855469,9.388348421746606,259.0,-19.091221901886748,-44.888402877214496,1.78404540995996,LVAd10,
5952,1207.0,225.0,7.153639317082615,120.47669600037244,2.0,672.1512315500299,-19.01914159545043,-44.91141762102272,1163.8472442626953,8.0,261.0,-19.027777103784846,-44.92524028066294,2.6093495367136934,CXbd21,
5927,1211.7068104653483,225.0,9.993199042248456,141.33393249450768,2.0,686.9542640303575,-19.02360440374598,-44.918145799648684,1163.8472442626953,8.0,261.0,-19.027777103784846,-44.92524028066294,1.7180613807336396,LVAd10,
515,1221.8704031340837,223.0,31.628360615846223,233.9095159863517,1.0,728.6512279371501,-19.0140822936612,-44.929673328735426,1163.8472442626953,8.0,262.9352015670419,-19.027777103784846,-44.92524028066294,1.760173132819411,LVAd10,
516,1231.2013181411974,222.9315013404826,14.899572119980558,132.11539320822163,10.0,740.5575513851653,-19.074869466787625,-44.94925289261227,1151.9798048044977,10.0,259.6506032171582,-19.085045361658,-44.94326766319616,2.522922252010724,LVAd10,
517,1239.5543341158343,221.0,75.99802454376454,186.33013471847536,1.0,767.3767080690938,-19.052063211141355,-44.96470071985231,1174.0592963271915,9.0,262.0,-19.045191524488157,-44.982094183924694,1.0762017798955887,RLd3,
5777,1234.0375633125202,222.51380047855872,65.51305954313109,219.32925051183446,2.0,734.7363455784111,-19.060052309758348,-44.96386290285589,1171.8207092285156,9.001691720728918,260.572197865282,-19.045191524488157,-44.982094183924694,4.804227777749553,RLd3,
5703,1220.9950438646465,225.54745357183555,11.696605821791294,213.69759029281084,2.0,663.0807223424862,-19.05879977274907,-44.991814214157976,1171.8207092285156,8.555428962059937,259.28170217614223,-19.045191524488157,-44.982094183924694,2.988521134784094,RLd3,
518,1236.6371512509122,222.87256974981761,17.803020515238515,107.98194270316799,8.0,747.719634737374,-19.03751769877788,-44.99801587008099,1184.33813111689,9.0,262.0,-19.045191524488157,-44.982094183924694,1.3690986321363747,RLd3,
519,1237.403103033835,222.72983210110343,36.59342372168496,250.30279163783368,1.0,748.1346469024297,-19.040512583982963,-44.98532926999556,1181.8604278564453,9.0,261.8010343446116,-19.045191524488157,-44.982094183924694,0.9025476199147756,LVAd10,
520,1217.8995873452543,224.372764786795,16.73192387433757,171.98785957777648,1.0,726.8836393357653,-18.991383542759326,-44.97082167820761,1211.1199035644531,7.0,262.6272352132049,-18.994933786291014,-44.96578845179987,1.415525387237606,CXbd21,
521,1211.8587207150795,225.0,11.69432524883247,139.04383842409408,1.0,720.548208033249,-18.992962716396143,-44.96729165173054,1211.1199035644531,7.0,262.0,-18.994933786291014,-44.96578845179987,2.7853625209940516,CXbd21,
522,1212.7198068674154,225.01445261138528,30.917154537831124,118.3511521134654,10.0,684.9748130105836,-18.997576454429517,-44.96136437034814,1208.2893789814873,7.0,262.0,-18.994933786291014,-44.96578845179987,2.9612764856767186,CXbd21,
5803,1220.301916904581,223.0,18.790295039743043,196.86801553384294,2.0,717.6918589186603,-18.971575857466807,-44.9586189088475,1211.1199035644531,7.0,264.0,-18.96347813209762,-44.9569994221806,4.239976592839537,RLd3,
523,1223.3765729171266,222.6638514472415,52.81123797311977,102.79598594703016,1.0,751.3166522646857,-18.963569616241397,-44.95739676429922,1211.1199035644531,7.0,264.9821814901953,-18.96347813209762,-44.9569994221806,2.32332553313612,RLd3,
5812,1225.8768209319726,222.40239068271885,27.138796848708783,229.58618362112338,2.0,748.2521507553715,-18.965251332302497,-44.961025482533415,1211.1199035644531,7.0,264.59760931728096,-18.96347813209762,-44.9569994221806,2.7776714161236065,RLd3,
5839,1210.313843038745,224.75087851449004,96.42044242575467,76.05048564488325,2.0,709.9204309472065,-18.95718991099199,-44.95199997437122,1203.411101670882,6.837869589404622,264.20562594805307,-18.96347813209762,-44.9569994221806,3.823630225735898,RLd3,
5835,1189.1613593882753,227.47983007646562,9.805241641047237,38.48975361087509,2.0,637.6735089209853,-18.895734462979743,-44.95030754500373,1208.1665639110163,5.0,265.0,-18.903740555680724,-44.95568271285741,2.956669498725573,RLd3,
5856,1190.9788662630706,227.1437901302514,18.166982981625008,102.31161254815635,2.0,636.5321592368374,-18.901699207369077,-44.94432041509852,1208.37338884487,5.0,265.0,-18.903740555680724,-44.95568271285741,3.1887176664832158,RLd3,
5811,1187.0,228.0,17.451081512656728,284.70237890513033,2.0,622.7925862233686,-18.91936880111685,-44.95445415406111,1201.191421508789,5.0,264.0,-18.903740555680724,-44.95568271285741,1.4608770421324162,RLd3,
6024,1172.6610789082745,228.76040604701305,45.87276309088285,121.23472226267812,2.0,618.3857300981629,-18.823101783563747,-44.88608330738022,1196.6168518066406,4.119796976493548,267.29876059538077,-18.821734156896625,-44.879080822309064,2.1438131717689557,LVd3,
524,1179.7362534023346,227.32464399612167,57.08242450482658,308.7625316869736,8.0,625.6715886125485,-18.825999785451543,-44.86832345824136,1196.6168518066406,5.0,269.24370641215864,-18.821734156896625,-44.879080822309064,1.6763723233998808,LVd3,
525,1182.2085821487078,227.0,12.616615421535972,314.6093378428367,8.0,624.6999947154256,-18.8232354062934,-44.864496157177804,1196.6168518066406,5.0,270.0,-18.821734156896625,-44.879080822309064,2.145405062622206,LVd3,
526,1174.7833710893826,228.4850170619104,46.5316050296687,268.55667708542427,8.0,618.3323918217533,-18.823466389642686,-44.893578208243106,1196.6168518066406,4.361719668511455,267.1532632695783,-18.821734156896625,-44.879080822309064,1.7066785191982325,LVd3,
5854,1167.6598286536512,230.4615790793766,25.24640777936586,139.64438372077672,2.0,582.6267474555459,-18.79546362305491,-44.941815942359405,1222.8902435302734,3.5246128866183515,264.0180454899478,-18.765331629945837,-44.94896713912856,3.336686335854686,CXbd21,
